product_id,product_name,main_category,discounted_price,actual_price,discount_percentage,rating,rating_count,estimated_revenue,price_tier,discount_range,rating_category,value_score,savings_amount
B08Y55LPBF,Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),Electronics,395.99,539.99,27.0,4.2,45238.0,17913795.62,Premium,25-40%,High-Rated,0.0106,144.0
B08Y57TPDM,"Duracell CR2016 3V Lithium Coin Battery, 5 pcs, 2016 Coin Button Cell Battery, DL2016",Electronics,1.39,2.4,42.0,4.3,485.0,674.15,Budget,40-60%,High-Rated,3.0935,1.01
B08Y5KXR6Z,"PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)",Computers&Accessories,1.19,9.6,88.0,3.9,24871.0,29596.49,Budget,60%+,Average,3.2773,8.41
B08Y5QJTVK,"Duracell CR2025 3V Lithium Coin Battery, 5 pcs, 2025 Coin Button Cell Battery, DL2025",Electronics,1.39,2.4,42.0,4.4,357.0,496.23,Budget,40-60%,High-Rated,3.1655,1.01
B08Y5QJXSR,atomberg Renesa 1200mm BLDC Motor with Remote 3 Blade Energy Saving Ceiling Fan (Matt Black),Home&Kitchen,42.83,62.28,31.0,4.3,28629.0,1226180.07,Economy,25-40%,High-Rated,0.1004,19.45
B08Y7MXFMK,"Offbeat - DASH 2.4GHz Wireless + Bluetooth 5.1 Mouse, Multi-Device Dual Mode Slim Rechargeable Silent Click Buttons Wireless Bluetooth Mouse, 3 Adjustable DPI, Works on 2 devices at the same time with a switch button for Windows/Mac/Android/Ipad/Smart TV",Computers&Accessories,13.19,17.99,27.0,4.2,2375.0,31326.25,Economy,25-40%,High-Rated,0.3184,4.8
B08YD264ZS,"Tarkan Portable Folding Laptop Desk for Bed, Lapdesk with Handle, Drawer, Cup & Mobile/Tablet Holder for Study, Eating, Work (Black)",Computers&Accessories,11.99,29.99,60.0,4.3,1690.0,20263.1,Economy,60%+,High-Rated,0.3586,18.0
B08YDFX7Y1,"ZEBRONICS Zeb-Dash Plus 2.4GHz High Precision Wireless Mouse with up to 1600 DPI, Power Saving Mode, Nano Receiver and Plug & Play Usage - USB",Computers&Accessories,3.59,5.39,33.0,3.5,11827.0,42458.93,Budget,25-40%,Average,0.9749,1.8
B08YK7BBD2,"Nirdambhay Mini Bag Sealer, 2 in 1 Heat Sealer and Cutter Handheld Sealing Machine Portable Bag Resealer Sealer for Plastic Bags Food Storage Snack Fresh Bag Sealer (Including 2 AA Battery)",Home&Kitchen,5.15,11.99,57.0,3.0,617.0,3177.55,Budget,40-60%,Average,0.5825,6.84
B08YRMBK9R,"Candes 10 Litre Perfecto 5 Star Rated Automatic Instant Storage Electric Water Heater with Special Metal Body Anti Rust Coating With Installation Kit, 2KW Geyser (Ivory)",Home&Kitchen,38.99,75.59,48.0,3.9,2569.0,100165.31,Economy,40-60%,Average,0.1,36.6
B08YXJJW8H,"LUNAGARIYA, Protective Case Compatible with JIO Settop Box Remote Control,PU Leather Cover Holder (Before Placing Order,Please Compare The Dimensions of The Product with Your Remote)",Electronics,2.96,4.79,38.0,3.9,200.0,592.0,Budget,25-40%,Average,1.3176,1.83
B08ZHYNTM1,Havells Festiva 1200mm Dust Resistant Ceiling Fan (Gold Mist),Home&Kitchen,34.79,48.06,28.0,4.3,7140.0,248400.6,Economy,25-40%,High-Rated,0.1236,13.27
B08ZJDWTJ1,"Seagate Expansion 1TB External HDD - USB 3.0 for Windows and Mac with 3 yr Data Recovery Services, Portable Hard Drive (STKM1000400)",Computers&Accessories,49.18,59.99,18.0,4.5,50810.0,2498835.8,Economy,0-25%,Excellent,0.0915,10.81
B08ZN4B121,"WeCool Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,6.47,19.19,66.0,3.8,14648.0,94772.56,Budget,60%+,Average,0.5873,12.72
B08ZXZ362Z,"akiara - Makes life easy Mini Sewing Machine for Home Tailoring use | Mini Silai Machine with Sewing Kit Set Sewing Box with Thread Scissors, Needle All in One Sewing Accessories (White & Purple)",Home&Kitchen,18.76,37.18,50.0,3.5,2283.0,42829.08,Economy,40-60%,Average,0.1866,18.42
B09127FZCK,Astigo Compatible Remote for Airtel Digital Set Top Box (Pairing Required with TV Remote),Electronics,3.59,10.79,67.0,3.8,425.0,1525.75,Budget,60%+,Average,1.0585,7.2
B0912WJ87V,"Reffair AX30 [MAX] Portable Air Purifier for Car, Home & Office | Smart Ionizer Function | H13 Grade True HEPA Filter [Internationally Tested] Aromabuds Fragrance Option - Black",Car&Motorbike,28.07,48.0,42.0,3.8,1118.0,31382.26,Economy,40-60%,Average,0.1354,19.93
B09163Q5CD,"Verilux USB C Hub Multiport Adapter- 6 in 1 Portable Aluminum Type C Hub with 4K HDMI Output, USB 2.0/3.0 Ports, SD/Micro SD Card Reader Compatible for MacBook Pro 2016-2020, MacBook Air 2018-2020, Type-C Devices",Computers&Accessories,14.24,23.15,38.0,4.1,1662.0,23666.88,Economy,25-40%,High-Rated,0.2879,8.91
B091JF2TFD,Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Brown),Electronics,5.99,15.59,62.0,3.9,1173.0,7026.27,Budget,60%+,Average,0.6511,9.6
B091KNVNS9,Themisto 350 Watts Egg Boiler-Blue,Home&Kitchen,4.42,8.39,47.0,4.1,1240.0,5480.8,Budget,40-60%,High-Rated,0.9276,3.97
B091V8HK8Z,"Milton Go Electro 2.0 Stainless Steel Electric Kettle, 1 Piece, 2 Litres, Silver | Power Indicator | 1500 Watts | Auto Cut-off | Detachable 360 Degree Connector | Boiler for Water",Home&Kitchen,16.14,21.0,23.0,3.8,2466.0,39801.24,Economy,0-25%,Average,0.2354,4.86
B0926V9CTV,Elv Mobile Phone Mount Tabletop Holder for Phones and Tablets - Black,Electronics,1.07,7.19,85.0,4.3,2351.0,2515.57,Budget,60%+,High-Rated,4.0187,6.12
B092BJMT8Q,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),Electronics,371.88,634.8,41.0,4.3,7109.0,2643694.92,Premium,40-60%,High-Rated,0.0116,262.92
B092BL5DCX,Samsung 138 cm (55 inches) Crystal 4K Series Ultra HD Smart LED TV UA55AUE60AKLXL (Black),Electronics,551.99,838.8,34.0,4.3,7109.0,3924096.91,Luxury,25-40%,High-Rated,0.0078,286.81
B092JHPL72,"SWAPKART Flexible Mobile Tabletop Stand, Metal Built, Heavy Duty Foldable Lazy Bracket Clip Mount Multi Angle Clamp for All Smartphones (Pack of 1), Multi Color",Electronics,3.01,11.99,75.0,3.7,3234.0,9734.34,Budget,60%+,Average,1.2292,8.98
B092R48XXB,"Mi Robot Vacuum-Mop P, Best-in-class Laser Navigation in 10-20K INR price band, Intelligent mapping, Robotic Floor Cleaner with 2 in 1 Mopping and Vacuum, App Control (WiFi, Alexa,GA), Strong suction",Home&Kitchen,227.99,359.99,37.0,4.1,2536.0,578182.64,Premium,25-40%,High-Rated,0.018,132.0
B092X94QNQ,"boAt Rockerz 330 in-Ear Bluetooth Neckband with Upto 30 Hours Playtime, ASAP Charge, Signature Sound, Dual Pairing & IPX5 with Mic (Active Black)",Electronics,17.99,47.88,62.0,4.1,109864.0,1976453.36,Economy,60%+,High-Rated,0.2279,29.89
B093QCY6YJ,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advanced Security WPA/WPA2 encryption Standards",Computers&Accessories,3.48,4.19,17.0,3.7,1977.0,6879.96,Budget,0-25%,Average,1.0632,0.71
B093ZNQZ2Y,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv Remote Control ] [ Compatible for Mi Smart LED Tv Remote Control ]",Electronics,2.99,9.59,69.0,3.8,1079.0,3226.21,Budget,60%+,Average,1.2709,6.6
B0941392C8,"Lava Charging Adapter Elements D3 2A Fast Charging Speed Usb Type C Data Cable, White",Computers&Accessories,1.55,5.39,71.0,3.7,41.0,63.55,Budget,60%+,Average,2.3871,3.84
B09474JWN6,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350",Home&Kitchen,11.99,18.0,33.0,4.2,386.0,4628.14,Economy,25-40%,High-Rated,0.3503,6.01
B0949FPSFY,"Bulfyss Stainless Steel Digital Kitchen Weighing Scale & Food Weight Machine for Diet, Nutrition, Health, Fitness, Baking & Cooking (5Kgs, Stainless Steel, 2 Years Warranty)",Home&Kitchen,9.59,23.99,60.0,4.1,2162.0,20733.58,Budget,60%+,High-Rated,0.4275,14.4
B0949SBKMP,"boAt Flash Edition Smart Watch with Activity Tracker, Multiple Sports Modes, 1.3"" Screen, 170+ Watch Faces, Sleep Monitor, Gesture, Camera & Music Control, IP68 & 7 Days Battery Life(Lightning Black)",Electronics,21.59,83.88,74.0,4.0,26880.0,580339.2,Economy,60%+,High-Rated,0.1853,62.29
B094DQWV9B,"Kanget [2 Pack] Type C Female to USB A Male Charger | Charging Cable Adapter Converter compatible for iPhone 14, 13, 12,11 Pro Max/Mini/XR/XS/X/SE, Samsung S20 ultra/S21/S10/S8/S9/MacBook Pro iPad (Grey)",Computers&Accessories,1.79,4.79,63.0,4.0,1540.0,2756.6,Budget,60%+,High-Rated,2.2346,3.0
B094G9L9LT,KENT 16088 Vogue Electric Kettle 1.8 Litre 1500 W | Stainless Steel body | Auto shut off over heating protection | 1 Year Warranty,Home&Kitchen,11.99,23.4,49.0,3.8,305.0,3656.95,Economy,40-60%,Average,0.3169,11.41
B094JB13XL,"Noise ColorFit Ultra Smart Watch with 1.75"" HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Space Blue)",Electronics,29.99,71.99,58.0,4.1,38879.0,1165981.21,Economy,40-60%,High-Rated,0.1367,42.0
B094JNXNPV,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",Computers&Accessories,3.59,4.79,25.0,4.0,2766.0,9929.94,Budget,25-40%,High-Rated,1.1142,1.2
B094QZLJQ6,"Seagate One Touch 2TB External HDD with Password Protection - Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKY2000400)",Computers&Accessories,69.59,95.99,28.0,4.5,50273.0,3498498.07,Mid-Range,25-40%,Excellent,0.0647,26.4
B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,4.79,23.99,80.0,4.0,3382.0,16199.78,Budget,60%+,High-Rated,0.8351,19.2
B095244Q22,"MYVN LTG to USB for Fast Charging & Data Sync USB Cable Compatible for iPhone 5/5s/6/6S/7/7+/8/8+/10/11, iPad Air/Mini, iPod and iOS Devices (1 M)",Computers&Accessories,3.02,11.99,75.0,3.7,2249.0,6791.98,Budget,60%+,Average,1.2252,8.97
B095JPKPH3,OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black),Electronics,743.99,839.99,11.0,4.1,6753.0,5024164.47,Luxury,0-25%,High-Rated,0.0055,96.0
B095JQVC7N,OnePlus 138.7 cm (55 inches) U Series 4K LED Smart Android TV 55U1S (Black),Electronics,515.99,719.99,28.0,4.1,6753.0,3484480.47,Luxury,25-40%,High-Rated,0.008,204.0
B095K14P86,"Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml, Silver)",Home&Kitchen,7.19,15.59,54.0,4.2,590.0,4242.1,Budget,40-60%,High-Rated,0.5841,8.4
B095PWLLY6,Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer Ceiling Fan (Smoked Brown),Home&Kitchen,21.65,28.56,24.0,4.0,15382.0,333020.3,Economy,0-25%,High-Rated,0.1848,6.91
B095RTJH1M,Spigen EZ Fit Tempered Glass Screen Protector Guard for iPhone 14/13/13 Pro - 2 Pack,Electronics,11.99,34.79,66.0,4.6,26603.0,318969.97,Economy,60%+,Excellent,0.3837,22.8
B095X38CJS,"BRUSTRO Copytinta Coloured Craft Paper A4 Size 80 GSM Mixed Bright Colour 40 Sheets Pack (10 cols X 4 Sheets) Double Side Color for Office Printing, Art and Craft.",OfficeProducts,1.19,1.19,0.0,4.3,388.0,461.72,Budget,0-25%,High-Rated,3.6135,0.0
B095XCRDQW,"Esquire Laundry Basket Brown, 50 Ltr Capacity(Plastic)",Home&Kitchen,11.4,19.19,41.0,4.3,5911.0,67385.4,Economy,40-60%,High-Rated,0.3772,7.79
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories,2.39,22.79,90.0,3.9,7928.0,18947.92,Budget,60%+,Average,1.6318,20.4
B096NTB9XT,"Aquaguard Aura RO+UV+UF+Taste Adjuster(MTDS) with Active Copper & Zinc 7L water purifier,8 stages of purification,suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",Home&Kitchen,191.99,294.0,35.0,4.0,11206.0,2151439.94,Premium,25-40%,High-Rated,0.0208,102.01
B096TWZRJC,"Sounce 360 Adjustable Mobile Phone Holder, Universal Phone Holder Clip Lazy Bracket Flexible Gooseneck Clamp Long Arms Mount for Mobile Tabletop Stand for Bedroom, Office, Bathroom, White",Electronics,5.99,22.79,74.0,4.1,1475.0,8835.25,Budget,60%+,High-Rated,0.6845,16.8
B096VF5YYF,"boAt Xtend Smartwatch with Alexa Built-in, 1.69"" HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Pitch Black)",Electronics,35.99,95.88,62.0,4.1,48449.0,1743679.51,Economy,60%+,High-Rated,0.1139,59.89
B096YCN3SD,"Lifelong LLEK15 Electric Kettle 1.5L with Stainless Steel Body, Easy and Fast Boiling of Water for Instant Noodles, Soup, Tea etc. (1 Year Warranty, Silver)",Home&Kitchen,6.59,12.0,45.0,3.6,1074.0,7077.66,Budget,40-60%,Average,0.5463,5.41
B0971DWFDT,"Portronics CarPower Mini Car Charger with Dual Output, Fast Charging (Type C PD 18W + QC 3.0A) Compatible with All Smartphones(Black)",Electronics,4.04,8.39,52.0,4.2,4969.0,20074.76,Budget,40-60%,High-Rated,1.0396,4.35
B0972BQ2RS,"Fire-Boltt India's No 1 Smartwatch Brand Ring Bluetooth Calling with SpO2 & 1.7"" Metal Body with Blood Oxygen Monitoring, Continuous Heart Rate, Full Touch & Multiple Watch Faces",Electronics,29.99,119.99,75.0,4.1,42139.0,1263748.61,Economy,60%+,High-Rated,0.1367,90.0
B0974G5Q2Y,"boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black)",Computers&Accessories,3.28,11.99,73.0,4.3,20850.0,68388.0,Budget,60%+,High-Rated,1.311,8.71
B0974H97TJ,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers&Accessories,3.59,9.59,63.0,4.4,28791.0,103359.69,Budget,60%+,High-Rated,1.2256,6.0
B0977CGNJJ,"AGARO Royal Stand 1000W Mixer with 5L SS Bowl and 8 Speed Setting, Includes Whisking Cone, Mixing Beater & Dough Hook, and Splash Guard, 2 Years Warranty, (Black), Medium (33554)",Home&Kitchen,71.99,137.94,48.0,4.3,534.0,38442.66,Mid-Range,40-60%,High-Rated,0.0597,65.95
B0978V2CP6,"Cubetek 3 in 1 LCD Display V5.0 Bluetooth Transmitter Receiver, Bypass Audio Adapter with Aux, Optical, Dual Link Support for TV, Home Stereo, PC, Headphones, Speakers, Model: CB-BT27",Electronics,23.88,37.2,36.0,4.0,897.0,21420.36,Economy,25-40%,High-Rated,0.1675,13.32
B097C564GC,"rts [2 Pack] Mini USB C Type C Adapter Plug, Type C Female to USB A Male Charger Charging Cable Adapter Converter compatible for iPhone, Samsung S20 ultra/S21/S10/S8/S9/MacBook Pro iPad Silver",Computers&Accessories,3.53,59.99,94.0,4.3,4426.0,15623.78,Budget,60%+,High-Rated,1.2181,56.46
B097JQ1J5G,"Zebronics ZEB-90HB USB Hub, 4 Ports, Pocket Sized, Plug & Play, for Laptop & Computers",Computers&Accessories,2.15,5.99,64.0,3.4,9385.0,20177.75,Budget,60%+,Average,1.5814,3.84
B097JVLW3L,Irusu Play VR Plus Virtual Reality Headset with Headphones for Gaming (Black),Electronics,32.39,42.0,23.0,3.5,621.0,20114.19,Economy,0-25%,Average,0.1081,9.61
B097MKZHNV,Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater (Geyser),Home&Kitchen,35.39,58.19,39.0,4.2,7968.0,281987.52,Economy,25-40%,High-Rated,0.1187,22.8
B097R25DP7,"Noise ColorFit Pulse Smartwatch with 3.56 cm (1.4"") Full Touch HD Display, SpO2, Heart Rate, Sleep Monitors & 10-Day Battery - Jet Black",Electronics,19.19,59.99,68.0,4.0,67950.0,1303960.5,Economy,60%+,High-Rated,0.2084,40.8
B097R2V1W8,"Bajaj Splendora 3 Litre 3KW IWH Instant Water Heater (Geyser), White",Home&Kitchen,31.19,70.68,56.0,4.1,21783.0,679411.77,Economy,40-60%,High-Rated,0.1315,39.49
B097R3XH9R,"Bajaj New Shakti Neo 25L Vertical Storage Water Heater (Geyser 25 Litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank(White), 1 Yr Warranty",Home&Kitchen,75.59,183.24,59.0,4.1,3233.0,244382.47,Mid-Range,40-60%,High-Rated,0.0542,107.65
B097R45BH8,"Bajaj New Shakti Neo 15L Vertical Storage Water Heater (Geyser 15 litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank (White), 1 Yr Warranty",Home&Kitchen,65.99,157.8,58.0,4.2,6398.0,422204.02,Mid-Range,40-60%,High-Rated,0.0637,91.81
B097R4D42G,"Bajaj New Shakti Neo 10L Vertical Storage Water Heater (Geyser 10 Litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank(White), 1 Yr Warranty",Home&Kitchen,59.99,115.8,48.0,4.2,1772.0,106302.28,Mid-Range,40-60%,High-Rated,0.07,55.81
B097RJ867P,"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",Home&Kitchen,105.59,139.14,24.0,4.4,2981.0,314763.79,Mid-Range,0-25%,High-Rated,0.0417,33.55
B097RN7BBK,"Kitchen Kit Electric Kettle, 1.8L Stainless Steel Tea Kettle, Fast Boil Water Warmer with Auto Shut Off and Boil Dry Protection Tech",Home&Kitchen,5.75,23.99,76.0,3.4,1066.0,6129.5,Budget,60%+,Average,0.5913,18.24
B097XJQZ8H,"Cookwell Bullet Mixer Grinder (5 Jars, 3 Blades, Silver)",Home&Kitchen,29.57,72.0,59.0,4.1,8866.0,262167.62,Economy,40-60%,High-Rated,0.1387,42.43
B097ZQTDVZ,7SEVEN TCL Remote Control Smart TV RC802V Remote Compatible for TCL TV Remote Original 55EP680 40A325 49S6500 55P8S 55P8 50P8 65P8 40S6500 43S6500FS 49S6800FS 49S6800 49S6510FS(Without Voice Function/Google Assistant and Non-Bluetooth remote),Electronics,4.79,10.79,56.0,3.4,431.0,2064.49,Budget,40-60%,Average,0.7098,6.0
B0981XSZJ7,CROSSVOLT Compatible Dash/Warp Data Sync Fast Charging Cable Supported for All C Type Devices (Cable),Computers&Accessories,3.59,11.99,70.0,4.3,766.0,2749.94,Budget,60%+,High-Rated,1.1978,8.4
B0989W6J2F,ENEM Sealing Machine | 12 Inch (300 mm) | 1 Year Warranty | Full Customer Support | Beep Sound Function | Plastic Packing Machine | Plastic Bag Sealing Machine | Heat Sealer Machine | Plastic Sealing Machine | Blue | Made in India,Home&Kitchen,19.14,21.59,11.0,4.0,2877.0,55065.78,Economy,0-25%,High-Rated,0.209,2.45
B098JYT4SY,"Zebronics Zeb-Jaguar Wireless Mouse, 2.4GHz with USB Nano Receiver, High Precision Optical Tracking, 4 Buttons, Plug & Play, Ambidextrous, for PC/Mac/Laptop (Black+Grey)",Computers&Accessories,4.79,14.28,66.0,4.1,2809.0,13455.11,Budget,60%+,High-Rated,0.856,9.49
B098K3H92Z,"TP-Link USB Bluetooth Adapter for PC, 5.0 Bluetooth Dongle Receiver (UB500) Supports Windows 11/10/8.1/7 for Desktop, Laptop, Mouse, Keyboard, Printers, Headsets, Speakers, PS4/ Xbox Controllers",Computers&Accessories,7.19,10.79,33.0,4.3,95116.0,683884.04,Budget,25-40%,High-Rated,0.5981,3.6
B098LCVYPW,Dealfreez Case Compatible for Fire TV Stick 4K All Alexa Voice Remote Shockproof Silicone Anti-Lost Cover with Loop (C-Black),Electronics,4.19,11.99,65.0,4.2,513.0,2149.47,Budget,60%+,High-Rated,1.0024,7.8
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers&Accessories,2.39,4.19,43.0,4.0,43994.0,105145.66,Budget,40-60%,High-Rated,1.6736,1.8
B098QXR9X2,"Ambrane 27000mAh Power Bank, 20W Fast Charging, Triple Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Smartphones & Other Devices (Stylo Pro, Black)",Electronics,29.99,35.99,17.0,4.1,3156.0,94648.44,Economy,0-25%,High-Rated,0.1367,6.0
B098R25TGC,Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Control | IPX5 Water Resistance and Bluetooth v5.1 (Olive Green),Electronics,15.59,35.99,57.0,3.8,14629.0,228066.11,Economy,40-60%,Average,0.2438,20.4
B098T9CJVQ,"Sui Generis Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother, Electric Coffee Beater, Egg Beater, Latte Maker, Mini Hand Blender Cappuccino Maker (Multicolor)",Home&Kitchen,2.52,8.39,70.0,3.7,74.0,186.48,Budget,60%+,Average,1.4683,5.87
B098TV3L96,Electvision Remote Control for led Smart tv Compatible with VU Smart Led (Without Voice),Electronics,4.19,23.99,83.0,3.8,197.0,825.43,Budget,60%+,Average,0.9069,19.8
B09939XJX8,"TVARA LCD Writing Tablet, 8.5"" Inch Colorful Toddler Doodle Board Drawing Tablet, Erasable Reusable Electronic Drawing Pads, Educational and Learning Tool for 3-6 Years Old Boy and Girls Mix Colors",Computers&Accessories,4.25,18.0,76.0,4.0,1026.0,4360.5,Budget,60%+,High-Rated,0.9412,13.75
B0993BB11X,"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Black)",Electronics,11.99,19.19,38.0,4.0,7222.0,86591.78,Economy,25-40%,High-Rated,0.3336,7.2
B0994GFWBH,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,Computers&Accessories,1.67,11.99,86.0,4.0,1313.0,2192.71,Budget,60%+,High-Rated,2.3952,10.32
B0994GP1CX,"LS LAPSTER Quality Assured Universal Silicone 15.6"" Keyboard Protector Skin|| Keyboard Dust Cover|| Keyboard Skin for 15.6"" Laptop| 15.6"" Keyguard| (3.93 x 11.81 x 0.39 inches)",Computers&Accessories,1.38,11.99,88.0,3.3,5692.0,7854.96,Budget,60%+,Average,2.3913,10.61
B099FDW2ZF,"Maharaja Whiteline Nano Carbon Neo, 500 Watts Room Heater (Black, White), Standard (5200100986)",Home&Kitchen,14.82,17.99,18.0,4.1,203.0,3008.46,Economy,0-25%,High-Rated,0.2767,3.17
B099K9ZX65,Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black),Electronics,251.88,539.88,53.0,4.1,1259.0,317116.92,Premium,40-60%,High-Rated,0.0163,288.0
B099PR2GQJ,HOMEPACK 750W Radiant Room Home Office Heaters For Winter,Home&Kitchen,7.79,11.99,35.0,3.8,49.0,381.71,Budget,25-40%,Average,0.4878,4.2
B099S26HWG,"Classmate Pulse 1 Subject Notebook - 240mm x 180mm , Soft Cover, 180 Pages, Single Line, Pack of 4",OfficeProducts,3.6,3.6,0.0,4.2,419.0,1508.4,Budget,0-25%,High-Rated,1.1667,0.0
B099SD8PRP,"Lenovo 130 Wireless Compact Mouse, 1K DPI Optical sensor, 2.4GHz Wireless NanoUSB, 10m range, 3button(left,right,scroll) upto 3M left/right clicks, 10 month battery, Ambidextrous, Ergonomic GY51C12380",Computers&Accessories,6.95,13.08,47.0,4.4,3482.0,24199.9,Budget,40-60%,High-Rated,0.6331,6.13
B099Z83VRC,"Wipro Vesta Electric Egg Boiler, 360 Watts, 3 Boiling Modes, Stainless Steel Body and Heating Plate, Boils up to 7 Eggs at a time, Automatic Shut Down, White, Standard (VB021070)",Home&Kitchen,12.62,21.48,41.0,4.3,1404.0,17718.48,Economy,40-60%,High-Rated,0.3407,8.86
B09B125CFJ,7SEVEN Compatible for Mi tv Remote Control Original Suitable with Smart Android 4K LED Non Voice Command Xiaomi Redmi Remote of 4A Model 32 43 55 65 inches,Electronics,4.19,9.59,56.0,3.6,323.0,1353.37,Budget,40-60%,Average,0.8592,5.4
B09B9SPC7F,"PC SQUARE Laptop Tabletop Stand/ Computer Tablet Stand 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Desktop Holder Compatible with MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",Computers&Accessories,5.99,15.59,62.0,4.1,2740.0,16412.6,Budget,60%+,High-Rated,0.6845,9.6
B09BCNQ9R2,"DYAZO USB 3.0 Type C Female to USB A Male Connector/Converter/Adapter Compatible for Samsung Galaxy Note s 20 10 Plus Ultra,Google Pixel 4 5 3 2 & Other Type-c Devices",Electronics,1.67,5.99,72.0,4.2,4971.0,8301.57,Budget,60%+,High-Rated,2.515,4.32
B09BF8JBWX,"Lava A1 Josh 21(Blue Silver) -Dual Sim,Call Blink Notification,Military Grade Certified with 4 Day Battery Backup, Keypad Mobile",Electronics,12.66,14.99,16.0,3.8,2352.0,29776.32,Economy,0-25%,Average,0.3002,2.33
B09BL2KHQW,KENT POWP-Sediment Filter 10'' Thread WCAP,Home&Kitchen,2.77,3.12,11.0,4.1,490.0,1357.3,Budget,0-25%,High-Rated,1.4801,0.35
B09BN2NPBD,"DIGITEK (DRL-14C) Professional (31cm) Dual Temperature LED Ring Light with Tripod Stand & Mini Tripod for YouTube, Photo-Shoot, Video Shoot, Live Stream, Makeup, Vlogging & More",Electronics,20.39,41.94,51.0,4.1,14371.0,293024.69,Economy,40-60%,High-Rated,0.2011,21.55
B09BNXQ6BR,"Noise ColorFit Ultra SE Smart Watch with 1.75""(4.3cm) HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Vintage Brown)",Electronics,33.59,77.99,57.0,4.1,38879.0,1305945.61,Economy,40-60%,High-Rated,0.1221,44.4
